"Twitter Query: emt OR emtvalencia OR grezzi OR giussepegrezzi OR transitvalencia OR transitovalencia near:39.4699075,-0.3762881000000107,15mi -filter:retweets",,,,,,,,,,,User Details,,,,,,,,,
Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
5/06/2018 10:08:58,@TransitValencia,Tráfico Valencia,"La circulació no és exclusiva del trànsit motoritzat, per això, des del CGT @AjuntamentVLC volem destacar la importància de fer ús dels mitjans de transport sostenibles per a contribuir a una València més neta i un món amb cura pel medi ambient. #DiaInternacionaldelMediAmbient 😉",1003911545452138496,,https://pbs.twimg.com/media/De6cJ1JX4AEJmAK.jpg,,1,4,Twitter Web Client,11390,238,136,,11/19/2012,VALENCIA (ESPAÑA),"Notícies, esdeveniments i previsions sobre #mobilitat a la ciutat de #València",http://www.valencia.es/ayuntamiento/trafico.nsf/vPortadasTituloAux/Portada?opendocument&lang=1&nivel=1,,View
5/06/2018 9:58:33,@miquelgv,Miquel,@emtvalencia @Larec84 Gràcies,1003908923643060224,,,,0,0,Twitter for Android,163,447,4,,1/27/2010,"Valencia, España",Me gusta valorar cosas,,,View
5/06/2018 9:23:37,@miquelgv,Miquel,"Lamentable el funcionament de la linia 63 de @emtvalencia, no passa a les hores marcades, tampoc amb la frenqüència de pas que indica, cap coordinació amb l'app. No és qüestió d'un dia.",1003900130146254848,,,,0,1,Twitter for Android,163,447,4,,1/27/2010,"Valencia, España",Me gusta valorar cosas,,,View
5/06/2018 9:09:10,@TransitValencia,Tráfico Valencia,"(09:00h) #trànsitVLC 🔶Accessos per Cid, Corts Valencianes, Tres Forques i Sant Vicent; Mestre Rodrigo➡️Pérez Galdós; Pius XII➡️Ferran el Catòlic; Peris i Valero-Ausiàs March d'eixida; Pista de Silla 2 sentits; Jacinto Benavente➡️centre ciutat (⚠️🚧) i Tarongers ( #EBAU)",1003896495416987649,,,,0,2,Twitter Web Client,11390,238,136,,11/19/2012,VALENCIA (ESPAÑA),"Notícies, esdeveniments i previsions sobre #mobilitat a la ciutat de #València",http://www.valencia.es/ayuntamiento/trafico.nsf/vPortadasTituloAux/Portada?opendocument&lang=1&nivel=1,,View
5/06/2018 9:05:16,@giuseppegrezzi,Giuseppe Grezzi,@tolajr @nandosaldi @metrovalencia @GVAhabitatge Por eso ha sido nombrada mejor empresa de transporte urbano del año 2017:,1003895513773740032,https://www.levante-emv.com/valencia/2017/11/28/emt-recibe-nuevo-reconocimiento/1647967.html,,,0,0,Twitter for iPad,9529,648,186,,5/31/2010,"Valencia, España","Ací no em pariren,peró ací estic. Italià de València. Portavoz @VerdsEquo_ en @CompromisVLC regidor de Mobilitat Sostenible de l'Ajunt.València",http://www.giuseppegrezzi.net,,View
5/06/2018 8:59:58,@giuseppegrezzi,Giuseppe Grezzi,"@tolajr @nandosaldi @metrovalencia @GVAhabitatge Y el número de viajeros no para de crecer, porque la EMT funciona cada vez mejor:",1003894181159424000,https://www.eldiario.es/cv/EMT-millones-viajeros-acumula-crecimiento_0_600190877.html,,,0,0,Twitter for iPad,9529,648,186,,5/31/2010,"Valencia, España","Ací no em pariren,peró ací estic. Italià de València. Portavoz @VerdsEquo_ en @CompromisVLC regidor de Mobilitat Sostenible de l'Ajunt.València",http://www.giuseppegrezzi.net,,View
5/06/2018 8:56:31,@giuseppegrezzi,Giuseppe Grezzi,"@tolajr @nandosaldi @metrovalencia @GVAhabitatge Lo hemos hecho en la EMT, donde tenemos competencia: duplicando frecuencias del 50% de las nocturnas, se han incrementado mucho los viajeros:",1003893311994769408,https://www.levante-emv.com/valencia/2017/05/22/emt-gana-43--viajeros/1569978.html,,,0,0,Twitter for iPad,9529,648,186,,5/31/2010,"Valencia, España","Ací no em pariren,peró ací estic. Italià de València. Portavoz @VerdsEquo_ en @CompromisVLC regidor de Mobilitat Sostenible de l'Ajunt.València",http://www.giuseppegrezzi.net,,View
5/06/2018 8:36:20,@TransitValencia,Tráfico Valencia,De dimarts 5/06 a dijous 7/06 proves d’accès a la Universitat. S’esperen majors desplaçaments i intensitat circulatòria en els accessos a la @UPV i el Campus dels Tarongers. Preveniu desplaçaments! I molt d'ànim als estudiants 😉 @AjuntamentVLC @emtvalencia #EBAU2018 #EBAU,1003888230742274048,,https://pbs.twimg.com/media/De6G6u9XUAEojkc.jpg,,0,2,Twitter Web Client,11390,238,136,,11/19/2012,VALENCIA (ESPAÑA),"Notícies, esdeveniments i previsions sobre #mobilitat a la ciutat de #València",http://www.valencia.es/ayuntamiento/trafico.nsf/vPortadasTituloAux/Portada?opendocument&lang=1&nivel=1,,View
5/06/2018 8:32:44,@TransitValencia,Tráfico Valencia,"(08:30h) #trànsitVLC dens 🔶en Tres Creus➡️avinguda del Cid, Pista de Silla en ambdós sentits, Ausiàs March i Antonio Ferrandis d'eixida, Pérez Galdós➡️Giorgeta Jacinto Benavente➡️centre ciutat (⚠️🚧) i Tarongers➡️Ramón Llull (⚠️ #EBAU2018 )",1003887326534172677,,,,0,2,Twitter Web Client,11390,238,136,,11/19/2012,VALENCIA (ESPAÑA),"Notícies, esdeveniments i previsions sobre #mobilitat a la ciutat de #València",http://www.valencia.es/ayuntamiento/trafico.nsf/vPortadasTituloAux/Portada?opendocument&lang=1&nivel=1,,View
5/06/2018 8:03:10,@TransitValencia,Tráfico Valencia,"(08:00h) Bon dia, a esta hora #trànsitVLC dens 🔶en avinguda del Cid d'entrada, Pista de Silla en ambdós sentits, Ausiàs March i Antonio Ferrandis d'eixida i Pérez Galdós➡️Giorgeta.",1003879886753280002,,,,0,4,Twitter Web Client,11390,238,136,,11/19/2012,VALENCIA (ESPAÑA),"Notícies, esdeveniments i previsions sobre #mobilitat a la ciutat de #València",http://www.valencia.es/ayuntamiento/trafico.nsf/vPortadasTituloAux/Portada?opendocument&lang=1&nivel=1,,View
5/06/2018 0:09:56,@karlosfernan,Karlos,@lasprovincias Y los q llegan aguardan el semáforo montando la romería ! Menuda mierda de Grezzi-solution!,1003760792888643584,,,,0,0,Twitter for iPhone,60,27,0,,7/14/2014,Valencia (Spain),,,,View
4/06/2018 23:15:00,@vlcextra,València Extra,🚌🚌 Les #fakenews de les càmeres de l'EMT. 👇,1003746967158120448,http://valenciaextra.com/camaras-seguridad-autobuses-emt/,,,0,0,TweetDeck,1377,512,27,,3/10/2016,"Valencia, España",Diari digital valencià amb una clara aposta per la informació audiovisual i pròxima,http://www.valenciaextra.com,,View
4/06/2018 23:02:22,@bartu1980,Jose Luis,@giuseppegrezzi @VerdsEquo_ @compromis Ya has pedido la financiación de la EMT o te vas a callar ahora?,1003743786869186560,,,,0,0,Twitter for Android,1025,1653,13,,7/24/2010,España,"Vivo en Valencia y me interesa politica, economia y sociedad entre otras muchas cosas.........",,,View
4/06/2018 22:15:00,@vlcextra,València Extra,🚌🚌 Les #fakenews de les càmeres de l'EMT 👇,1003731868796309504,http://valenciaextra.com/camaras-seguridad-autobuses-emt/,,,0,0,TweetDeck,1377,512,27,,3/10/2016,"Valencia, España",Diari digital valencià amb una clara aposta per la informació audiovisual i pròxima,http://www.valenciaextra.com,,View
4/06/2018 21:15:00,@vlcextra,València Extra,🚌🚌 Les #fakenews de les càmeres de l'EMT,1003716769272467456,http://valenciaextra.com/camaras-seguridad-autobuses-emt/,,,0,0,TweetDeck,1377,512,27,,3/10/2016,"Valencia, España",Diari digital valencià amb una clara aposta per la informació audiovisual i pròxima,http://www.valenciaextra.com,,View
4/06/2018 20:15:00,@vlcextra,València Extra,🚌 Les #fakenews de les càmeres de l'EMT. 👇,1003701669392027648,http://valenciaextra.com/camaras-seguridad-autobuses-emt/,,,0,0,TweetDeck,1377,512,27,,3/10/2016,"Valencia, España",Diari digital valencià amb una clara aposta per la informació audiovisual i pròxima,http://www.valenciaextra.com,,View
4/06/2018 19:15:00,@vlcextra,València Extra,🚌 Les #fakenews de les càmeres de l'EMT 👇,1003686570631802880,http://valenciaextra.com/camaras-seguridad-autobuses-emt/,,,0,0,TweetDeck,1377,512,27,,3/10/2016,"Valencia, España",Diari digital valencià amb una clara aposta per la informació audiovisual i pròxima,http://www.valenciaextra.com,,View
4/06/2018 18:15:00,@vlcextra,València Extra,🚌 Les #fakenews de les càmeres de l'EMT.,1003671469921009665,http://valenciaextra.com/camaras-seguridad-autobuses-emt/,,,0,0,TweetDeck,1377,512,27,,3/10/2016,"Valencia, España",Diari digital valencià amb una clara aposta per la informació audiovisual i pròxima,http://www.valenciaextra.com,,View
4/06/2018 17:15:01,@vlcextra,València Extra,🚌 Les #fakenews de les càmeres de l'EMT,1003656373379297285,http://valenciaextra.com/camaras-seguridad-autobuses-emt/,,,0,0,TweetDeck,1377,512,27,,3/10/2016,"Valencia, España",Diari digital valencià amb una clara aposta per la informació audiovisual i pròxima,http://www.valenciaextra.com,,View
4/06/2018 16:15:00,@vlcextra,València Extra,Les #fakenews de les càmeres de l'EMT.,1003641270974046208,http://valenciaextra.com/camaras-seguridad-autobuses-emt/,,,1,0,TweetDeck,1377,512,27,,3/10/2016,"Valencia, España",Diari digital valencià amb una clara aposta per la informació audiovisual i pròxima,http://www.valenciaextra.com,,View
4/06/2018 16:08:48,@LeonorBRvlc,Leonor,"Donde dice algunos medios, pongan Las Provincias, como siempre. Que alguna sabe (porque lo ha padecido) cómo las gastan. La fake news de les càmeres de l'EMT  vía @vlcextra",1003639711020314624,http://valenciaextra.com/camaras-seguridad-autobuses-emt/,,,0,2,Twitter Web Client,132,171,0,,1/24/2013,"Valencia, España",¡Qué me estas contando!,https://www.instagram.com/leonorvlc/,,View
4/06/2018 15:41:06,@vlcextra,València Extra,Les #fakenews de les càmeres de l'EMT,1003632739092922368,http://valenciaextra.com/camaras-seguridad-autobuses-emt/,,,0,0,TweetDeck,1377,512,27,,3/10/2016,"Valencia, España",Diari digital valencià amb una clara aposta per la informació audiovisual i pròxima,http://www.valenciaextra.com,,View
4/06/2018 15:36:04,@TransitValencia,Tráfico Valencia,⚠️🚧Esta nit treballs de manteniment en el pas inferior de Fira de Mostres.,1003631472799047680,,,,1,2,Twitter Web Client,11390,238,136,,11/19/2012,VALENCIA (ESPAÑA),"Notícies, esdeveniments i previsions sobre #mobilitat a la ciutat de #València",http://www.valencia.es/ayuntamiento/trafico.nsf/vPortadasTituloAux/Portada?opendocument&lang=1&nivel=1,,View
4/06/2018 15:21:54,@nachoroad,Nacho Roldán Adalid,@giuseppegrezzi Ací fins la imatge del bus 6212 @emtvalencia es un fake 🤔😅😄 RT @giuseppegrezzi: La #fakenews de las cámaras de la EMT  vía @vlcextra,1003627908131323909,"https://twitter.com/giuseppegrezzi/status/1003616255037853696 http://valenciaextra.com/es/camaras-seguridad-autobuses-emt/",,,0,1,Twitter Web Client,578,2654,14,,5/30/2011,"València, País Valencià","⚓️ Level 35. Veterinari. Màster MUGSCA @UPV. Tan normal, que et sorprendràs. También nací en el Mediterráneo. València, País Valencià (39°28′12″N, 0°22′36″W)",http://www.facebook.com/nachoroad,,View
4/06/2018 15:04:17,@kev___i_n,Kevin,"Hola, soy la EMT de Valencia. Ahora pongo en la pantalla que un bus pasará en 10 minutos. Ahora, 1 minuto después, pongo que pasará en 7 minutos. Ahora, 2 minutos después, pongo que pasará en 12 minutos. Y cuando ponga que le faltan 4 minutos haré que pase por la parada.",1003623475284717569,,pic.twitter.com/fx5BdZvpF9,,0,0,Twitter for Android,164,142,7,,4/8/2010,"Valencia, España",,https://www.instagram.com/kev___i___n/,,View
4/06/2018 14:35:36,@giuseppegrezzi,Giuseppe Grezzi,La #fakenews de las cámaras de la EMT  vía @vlcextra,1003616255037853696,http://valenciaextra.com/es/camaras-seguridad-autobuses-emt/,,,12,14,Twitter Web Client,9529,648,186,,5/31/2010,"Valencia, España","Ací no em pariren,peró ací estic. Italià de València. Portavoz @VerdsEquo_ en @CompromisVLC regidor de Mobilitat Sostenible de l'Ajunt.València",http://www.giuseppegrezzi.net,,View
4/06/2018 13:41:04,@MiguelGarcaVic1,Miguel García  Vicente,"@emtvalencia Como les dije a tus compañeros no busco ni dinero, ni notoriedad, solo una disculpa a mi mujer, y sobre todo a mi hija. Es mas, ni siquiera quiero se le aplique medida sancionadora alguna. Solo una disculpa. Gracias por atenderme.",1003602533187801089,,,,0,1,Twitter for Android,21,85,0,,11/2/2017,"Valencia, España",,,,View
4/06/2018 13:14:31,@MiguelGarcaVic1,Miguel García  Vicente,@emtvalencia AFS REF 6499.Gracias.,1003595851997032448,,,,0,0,Twitter for Android,21,85,0,,11/2/2017,"Valencia, España",,,,View
4/06/2018 12:47:19,@MiguelGarcaVic1,Miguel García  Vicente,"@emtvalencia Lo lamento por los grandes profesionales que hay entre vosotros, y si sabéis jugar en las grandes ligas, yo también.",1003589004888039424,,,,0,0,Twitter for Android,21,85,0,,11/2/2017,"Valencia, España",,,,View
4/06/2018 12:45:47,@MiguelGarcaVic1,Miguel García  Vicente,"@emtvalencia Solo quería por cortesía profesional, me ayudarías a que un compañero que pudo hacerle mucho daño a mi mujer e hija, se disculpara, veo que no os importa, bien, no esperéis un ápice de cortesía por mi parte hacia vosotros.",1003588619720970240,,,,0,0,Twitter for Android,21,85,0,,11/2/2017,"Valencia, España",,,,View
4/06/2018 12:40:33,@GingerOT_,"esta vez, clau 💙","@ EMT Valencia, algun bus que me lleve a Avila? Si me doy prisa creo que aun llego",1003587304538169344,,,,1,1,Twitter for Android,635,781,2,,9/14/2017,"Valencia, España","Luis Cepeda 💙, Aitana Ocaña 👑,.. bueno OT2017 en general || njh ☘️ {fan account}",https://curiouscat.me/GingerOT_,,View
4/06/2018 12:27:07,@vruperez,Vicente Rupérez,Exitazo de grezzi!!! @CompromisVLC @AjuntamentVLC RT @lasprovincias: .@valenbisi_es pierde abonados por cuarto mes consecutivo y apenas supera los 44.000,1003583921416822784,"https://twitter.com/lasprovincias/status/1003536832502456320 http://www.lasprovincias.es/valencia-ciudad/valenbisi-pierde-abonados-20180604004059-ntvo.html",,,0,1,Twitter for iPhone,726,1172,18,,5/3/2010,Valencia,Fotografiando emociones que mañana seran irrepetibles!,http://www.facebook.com/vruperez,,View
4/06/2018 10:15:00,@vlcextra,València Extra,La fake news de les càmeres de l'EMT,1003550673881980928,http://valenciaextra.com/camaras-seguridad-autobuses-emt/,,,0,0,TweetDeck,1377,512,27,,3/10/2016,"Valencia, España",Diari digital valencià amb una clara aposta per la informació audiovisual i pròxima,http://www.valenciaextra.com,,View
4/06/2018 9:53:27,@ValenciaEscucha,#ValenciaEscucha,Otro éxito más de Grezzi... menos mal que está apostando por la bicicleta... RT @lasprovincias: .@valenbisi_es pierde abonados por cuarto mes consecutivo y apenas supera los 44.000,1003545251670315009,"https://twitter.com/lasprovincias/status/1003536832502456320 http://www.lasprovincias.es/valencia-ciudad/valenbisi-pierde-abonados-20180604004059-ntvo.html",,,31,22,Twitter for iPhone,1787,795,22,,11/11/2016,"Valencia, España","Si @joanribo no te escucha, nosotros sí. Recogemos todas las denuncias de #Valencia porque queremos una ciudad mejor para vivir. ¡Manda la tuya!",,,View
4/06/2018 9:32:09,@TransitValencia,Tráfico Valencia,"(09:30h) #trànsitVLC dens 🔶en avinguda del Cid en ambdós sentits, Corts Valencianes i Pista de Silla d'entrada, els accessos a Plaça d'Espanya per la G.V.Ferran el Catòlic i St Francesc de Borja, i Comte de Trénor.",1003539889382723584,,,,0,2,Twitter Web Client,11390,238,136,,11/19/2012,VALENCIA (ESPAÑA),"Notícies, esdeveniments i previsions sobre #mobilitat a la ciutat de #València",http://www.valencia.es/ayuntamiento/trafico.nsf/vPortadasTituloAux/Portada?opendocument&lang=1&nivel=1,,View
4/06/2018 9:18:38,@giuseppegrezzi,Giuseppe Grezzi,"@nandosaldi @metrovalencia @GVAhabitatge Respeto lo que dices sin embargo es evidente que no puedo actuar porque no tengo competencias. En la Emt sí, y se nota:",1003536487453949952,https://valenciaplaza.com/la-emt-de-valencia-registra-un-incremento-del-44-de-usuarios-en-las-lineas-nocturnas,,,0,4,Twitter for Android,9529,648,186,,5/31/2010,"Valencia, España","Ací no em pariren,peró ací estic. Italià de València. Portavoz @VerdsEquo_ en @CompromisVLC regidor de Mobilitat Sostenible de l'Ajunt.València",http://www.giuseppegrezzi.net,,View
4/06/2018 9:11:56,@TransitValencia,Tráfico Valencia,(09:11h) ⚠️ PRECAUCIÓ: accident al carril dret d'avinguda del Cid d'eixida #trànsitVLC,1003534805018009600,,,,0,1,Twitter Web Client,11390,238,136,,11/19/2012,VALENCIA (ESPAÑA),"Notícies, esdeveniments i previsions sobre #mobilitat a la ciutat de #València",http://www.valencia.es/ayuntamiento/trafico.nsf/vPortadasTituloAux/Portada?opendocument&lang=1&nivel=1,,View
4/06/2018 9:05:31,@TransitValencia,Tráfico Valencia,"(09:00h) #trànsitVLC dens 🔶en Pista de Silla i avinguda del Cid en ambdós sentits, l'eix Pius XII-G.V.Ferran el Catòlic-Pl. d'Espanya, Ausiàs March i Antonio Ferrandis d'eixida i Comte de Trénor.",1003533189632155653,,,,0,2,Twitter Web Client,11390,238,136,,11/19/2012,VALENCIA (ESPAÑA),"Notícies, esdeveniments i previsions sobre #mobilitat a la ciutat de #València",http://www.valencia.es/ayuntamiento/trafico.nsf/vPortadasTituloAux/Portada?opendocument&lang=1&nivel=1,,View
4/06/2018 8:34:11,@TransitValencia,Tráfico Valencia,"(08:30h) #trànsitVLC dens 🔶en Pista de Silla i avinguda del Cid en ambdós sentits, Ronda Nord i Ausiàs March d'eixida, pas inferior de Germanies en ambdós sentits i Pius XII➡️Gran Via Ferran el Catòlic.",1003525301022920705,,,,0,1,Twitter Web Client,11390,238,136,,11/19/2012,VALENCIA (ESPAÑA),"Notícies, esdeveniments i previsions sobre #mobilitat a la ciutat de #València",http://www.valencia.es/ayuntamiento/trafico.nsf/vPortadasTituloAux/Portada?opendocument&lang=1&nivel=1,,View
4/06/2018 8:16:00,@vlcextra,València Extra,La fake news de les càmeres de l'EMT @emtvalencia #FakeNews,1003520726215741441,http://valenciaextra.com/camaras-seguridad-autobuses-emt/,https://pbs.twimg.com/media/Dey74z-WsAEOsKN.jpg,,0,0,TweetDeck,1377,512,27,,3/10/2016,"Valencia, España",Diari digital valencià amb una clara aposta per la informació audiovisual i pròxima,http://www.valenciaextra.com,,View
4/06/2018 8:02:30,@TransitValencia,Tráfico Valencia,"(08:00h) Bon dia, a esta hora #trànsitVLC dens 🔶en Pista de Silla i avinguda del Cid en ambdós sentits, Ronda Nord d'eixida i els accessos a la ciutat per avinguda del Cid i Sant Vicent.",1003517331522408454,,,,3,4,Twitter Web Client,11390,238,136,,11/19/2012,VALENCIA (ESPAÑA),"Notícies, esdeveniments i previsions sobre #mobilitat a la ciutat de #València",http://www.valencia.es/ayuntamiento/trafico.nsf/vPortadasTituloAux/Portada?opendocument&lang=1&nivel=1,,View
4/06/2018 8:00:47,@sgalberto,Alberto Sancho,"Quan són les 8 del matí i ja has suat més que en tot el dia anterior. @emtvalencia, ací, l’aire condicionat no és un luxe.",1003516899685265409,,pic.twitter.com/9ae9n9Hz8D,,0,2,Twitter for iPhone,1754,1698,74,,8/13/2008,D'Alzira. A València,Gestió i comunicació cultural. I was born desficioset.,,,View
3/06/2018 19:58:54,@TransitValencia,Tráfico Valencia,👉Aquesta nit treballs de manteniment en els Passos Inferiors de Petxina i Petxina – Blanqueries,1003335230927835136,,https://pbs.twimg.com/media/DeyQAvEW0AA-lg5.jpg,,1,1,Twitter Web Client,11390,238,136,,11/19/2012,VALENCIA (ESPAÑA),"Notícies, esdeveniments i previsions sobre #mobilitat a la ciutat de #València",http://www.valencia.es/ayuntamiento/trafico.nsf/vPortadasTituloAux/Portada?opendocument&lang=1&nivel=1,,View
3/06/2018 19:51:24,@belmotilla,BELEN MOTILLA GINES,Os esperamos el 7 de Junio en la Cuestacion de @aeccvalencia @belenriosb @Roda_Alejandro @LunasAmseld @SirenasCiudad Muchas gracias a @hello_valencia @emtvalencia @chocolatesvalor @AjuntamentVLC @belmotilla,1003333341637160960,,https://pbs.twimg.com/media/DeyOWRbXcAA4PBs.jpg,,2,5,Twitter for Android,1831,4177,73,,2/12/2013,valencia,http://www.wonderencuentrosbm.com💻📷📺🎞️📻🔑🕉️🔝🎥📹 Marketing y Reputación on line: Comunidades Virtuales,http://www.wonderencuentrosbm.com,,View
3/06/2018 19:35:52,@crls8995,#ICARLMOLENKO✌ 💯%,@laracollgil Pues la verdad es que si.... la peor venganza de la emt.,1003329432524918784,,,,0,1,Twitter for Android,1577,1922,18,,1/8/2012,"Valencia, España","Dios solo hay uno y es el Gran Don Antonio BarraD19S B1919 VALENCIA TORREVIEJA CN10 Shevchenko, Vicente, Aimar, Cañizares y Villa dioses. AMUNT VALENCIA #19",,,View
3/06/2018 18:17:29,@TransitValencia,Tráfico Valencia,"👉A les 19.00h Cavalcada de les Roques i Processó General del Corpus amb el següent itinerari: Pl. de la Verge, C/Cavallers, C/Bolseria, C/ Maria Cristina, C/Sant Vicent, Pl. de la Reina, C/Mar, C/Avellanes, Pl. Almoina i Catedral. Previstos talls ⭕️ i restriccions al trànsit",1003309705446469632,,,,0,7,Twitter Web Client,11390,238,136,,11/19/2012,VALENCIA (ESPAÑA),"Notícies, esdeveniments i previsions sobre #mobilitat a la ciutat de #València",http://www.valencia.es/ayuntamiento/trafico.nsf/vPortadasTituloAux/Portada?opendocument&lang=1&nivel=1,,View
3/06/2018 18:00:55,@PerrosEnBusVLC,Perros Bus Valencia,@joanribo @AjuntamentVLC ¿Cuándo va a gestionar @joanribo @CompromisVLC @gtellocompany @giuseppegrezzi la promesa electoral de permitir perros en @emtvalencia?,1003305536564154368,https://www.facebook.com/groups/1817203148305888,https://pbs.twimg.com/media/Dex1ECyX4AAYomi.jpg,,0,0,Twitter for Android,28,47,0,,5/11/2017,"Valencia, España",http://m.facebook.com/groups/1817203… Valencia quiere perros en el bus. #ValenciaQuierePerrosEnElBus,https://m.facebook.com/groups/1817203148305888,,View
3/06/2018 17:59:14,@PerrosEnBusVLC,Perros Bus Valencia,@joanribo ¿Cuándo cumplirá @joanribo @CompromisVLC @gtellocompany @giuseppegrezzi la promesa electoral de permitir perros en @emtvalencia?,1003305115124748291,https://www.facebook.com/groups/1817203148305888,https://pbs.twimg.com/media/Dex0rc3XUAAvPs2.jpg,,0,0,Twitter for Android,28,47,0,,5/11/2017,"Valencia, España",http://m.facebook.com/groups/1817203… Valencia quiere perros en el bus. #ValenciaQuierePerrosEnElBus,https://m.facebook.com/groups/1817203148305888,,View
